Input feed cut file input-unit/ppe-omni-7.205Ghz-rhcp.cut, CF(dB)=-0.20, complex field for theta,phi degrees
    THETA    PHI        POL-1,real         POL-1,imag         POL-2,real         POL-2,imag
   41.00   180.00      -1.351618E-01       1.342464E+00      -5.676152E-02       1.207415E-01
   42.00   180.00      -1.280210E-01       1.353640E+00      -7.196545E-02       1.245541E-01
   43.00   180.00      -1.249777E-01       1.363907E+00      -8.739535E-02       1.259469E-01
   44.00   180.00      -1.256765E-01       1.372472E+00      -1.024783E-01       1.248136E-01
   45.00   180.00      -1.296214E-01       1.378647E+00      -1.166099E-01       1.211837E-01
   46.00   180.00      -1.361138E-01       1.381899E+00      -1.291856E-01       1.152545E-01
   47.00   180.00      -1.443673E-01       1.381892E+00      -1.396533E-01       1.073806E-01
   48.00   180.00      -1.535535E-01       1.378527E+00      -1.475618E-01       9.806677E-02
   49.00   180.00      -1.628667E-01       1.371900E+00      -1.525993E-01       8.793645E-02
   50.00   180.00      -1.716061E-01       1.362343E+00      -1.546399E-01       7.769203E-02
   51.00   180.00      -1.792251E-01       1.350345E+00      -1.537612E-01       6.805815E-02
   52.00   180.00      -1.853826E-01       1.336502E+00      -1.502510E-01       5.971786E-02
   53.00   180.00      -1.899655E-01       1.321437E+00      -1.445918E-01       5.324667E-02
   54.00   180.00      -1.930907E-01       1.305729E+00      -1.374251E-01       4.905271E-02
   55.00   180.00      -1.950441E-01       1.289805E+00      -1.294825E-01       4.732979E-02
   56.00   180.00      -1.962598E-01       1.273911E+00      -1.215268E-01       4.802958E-02
   57.00   180.00      -1.972029E-01       1.258060E+00      -1.142593E-01       5.086487E-02
   58.00   180.00      -1.982851E-01       1.242031E+00      -1.082426E-01       5.533821E-02
   59.00   180.00      -1.997710E-01       1.225402E+00      -1.038336E-01       6.079971E-02
   60.00   180.00      -2.017141E-01       1.207627E+00      -1.011430E-01       6.652628E-02
   61.00   180.00      -2.038628E-01       1.188112E+00      -1.000083E-01       7.182174E-02
   62.00   180.00      -2.057173E-01       1.166350E+00      -1.000349E-01       7.610235E-02
   63.00   180.00      -2.065196E-01       1.142027E+00      -1.006423E-01       7.898897E-02
   64.00   180.00      -2.053465E-01       1.115118E+00      -1.011545E-01       8.036238E-02
   65.00   180.00      -2.012245E-01       1.085954E+00      -1.009054E-01       8.038543E-02
   66.00   180.00      -1.932956E-01       1.055243E+00      -9.935151E-02       7.947944E-02
   67.00   180.00      -1.808730E-01       1.024014E+00      -9.616007E-02       7.827418E-02
   68.00   180.00      -1.636733E-01       9.935455E-01      -9.128833E-02       7.749370E-02
   69.00   180.00      -1.418330E-01       9.652275E-01      -8.500259E-02       7.784883E-02
   70.00   180.00      -1.159560E-01       9.403973E-01      -7.785803E-02       7.991014E-02
   71.00   180.00      -8.710954E-02       9.201734E-01      -7.063011E-02       8.399930E-02
   72.00   180.00      -5.664508E-02       9.053085E-01      -6.420126E-02       9.011546E-02
   73.00   180.00      -2.616596E-02       8.960687E-01      -5.943150E-02       9.789951E-02
   74.00   180.00       2.720353E-03       8.922042E-01      -5.701763E-02       1.066679E-01
   75.00   180.00       2.856851E-02       8.929619E-01      -5.737369E-02       1.154878E-01
   76.00   180.00       5.023335E-02       8.971704E-01      -6.055172E-02       1.232976E-01
   77.00   180.00       6.707571E-02       9.033961E-01      -6.620077E-02       1.290570E-01
   78.00   180.00       7.891676E-02       9.100853E-01      -7.360379E-02       1.318884E-01
   79.00   180.00       8.609493E-02       9.157830E-01      -8.175638E-02       1.312141E-01
   80.00   180.00       8.937394E-02       9.192848E-01      -8.949371E-02       1.268430E-01
   81.00   180.00       8.978442E-02       9.197569E-01      -9.564292E-02       1.190048E-01
   82.00   180.00       8.855092E-02       9.168121E-01      -9.917477E-02       1.083317E-01
   83.00   180.00       8.681540E-02       9.104731E-01      -9.933899E-02       9.577072E-02
   84.00   180.00       8.555546E-02       9.011413E-01      -9.575712E-02       8.246824E-02
   85.00   180.00       8.546294E-02       8.894719E-01      -8.846352E-02       6.962203E-02
   86.00   180.00       8.685790E-02       8.762348E-01      -7.789282E-02       5.833578E-02
   87.00   180.00       8.979888E-02       8.621821E-01      -6.480590E-02       4.948332E-02
   88.00   180.00       9.401451E-02       8.479045E-01      -5.019078E-02       4.362099E-02
   89.00   180.00       9.907571E-02       8.337774E-01      -3.512935E-02       4.094052E-02
   90.00   180.00       1.044719E-01       8.199050E-01      -2.066769E-02       4.126923E-02
   91.00   180.00       1.097921E-01       8.061852E-01      -7.693962E-03       4.412884E-02
   92.00   180.00       1.147236E-01       7.922686E-01       3.145093E-03       4.880301E-02
   93.00   180.00       1.191782E-01       7.777282E-01       1.149686E-02       5.445553E-02
   94.00   180.00       1.232921E-01       7.621265E-01       1.731183E-02       6.023655E-02
   95.00   180.00       1.273851E-01       7.451033E-01       2.081917E-02       6.538305E-02
   96.00   180.00       1.319849E-01       7.264875E-01       2.245795E-02       6.930910E-02
   97.00   180.00       1.376491E-01       7.062749E-01       2.280724E-02       7.164606E-02
   98.00   180.00       1.449527E-01       6.847098E-01       2.249281E-02       7.227635E-02
   99.00   180.00       1.543845E-01       6.622505E-01       2.209846E-02       7.132185E-02
  100.00   180.00       1.662518E-01       6.395274E-01       2.209103E-02       6.911509E-02
  101.00   180.00       1.807106E-01       6.173041E-01       2.274748E-02       6.612412E-02
  102.00   180.00       1.976141E-01       5.963571E-01       2.413019E-02       6.289352E-02
  103.00   180.00       2.165904E-01       5.774425E-01       2.606817E-02       5.995700E-02
  104.00   180.00       2.370340E-01       5.612019E-01       2.817302E-02       5.775425E-02
  105.00   180.00       2.581179E-01       5.480952E-01       2.987987E-02       5.656265E-02
  106.00   180.00       2.789496E-01       5.383485E-01       3.051538E-02       5.642124E-02
  107.00   180.00       2.985028E-01       5.318899E-01       2.937743E-02       5.711399E-02
  108.00   180.00       3.158057E-01       5.283634E-01       2.583248E-02       5.815489E-02
  109.00   180.00       3.300005E-01       5.271261E-01       1.940926E-02       5.881445E-02
  110.00   180.00       3.404002E-01       5.272868E-01       9.887526E-03       5.818660E-02
  111.00   180.00       3.466775E-01       5.277767E-01      -2.650471E-03       5.525172E-02
  112.00   180.00       3.487504E-01       5.274142E-01      -1.777376E-02       4.900778E-02
  113.00   180.00       3.469311E-01       5.250352E-01      -3.471181E-02       3.857606E-02
  114.00   180.00       3.418807E-01       5.195966E-01      -5.239821E-02       2.331531E-02
  115.00   180.00       3.345385E-01       5.102806E-01      -6.955548E-02       2.933853E-03
  116.00   180.00       3.261553E-01       4.966030E-01      -8.479975E-02      -2.249410E-02
  117.00   180.00       3.180052E-01       4.784477E-01      -9.677852E-02      -5.244388E-02
  118.00   180.00       3.113985E-01       4.561152E-01      -1.043017E-01      -8.598998E-02
  119.00   180.00       3.075099E-01       4.303008E-01      -1.064669E-01      -1.218623E-01
  120.00   180.00       3.072603E-01       4.020372E-01      -1.027570E-01      -1.585466E-01
  121.00   180.00       3.112084E-01       3.726023E-01      -9.312547E-02      -1.944043E-01
  122.00   180.00       3.195521E-01       3.433951E-01      -7.794093E-02      -2.278452E-01
  123.00   180.00       3.320057E-01       3.158082E-01      -5.805015E-02      -2.574235E-01
  124.00   180.00       3.479080E-01       2.910920E-01      -3.465339E-02      -2.819885E-01
  125.00   180.00       3.662620E-01       2.702415E-01      -9.211557E-03      -3.007709E-01
  126.00   180.00       3.858333E-01       2.539088E-01       1.668099E-02      -3.134376E-01
  127.00   180.00       4.052636E-01       2.423626E-01       4.142468E-02      -3.201134E-01
  128.00   180.00       4.232287E-01       2.354429E-01       6.357121E-02      -3.213237E-01
  129.00   180.00       4.384953E-01       2.326435E-01       8.189671E-02      -3.179629E-01
  130.00   180.00       4.500758E-01       2.331379E-01       9.550931E-02      -3.111815E-01
  131.00   180.00       4.572844E-01       2.358801E-01       1.038919E-01      -3.022792E-01
  132.00   180.00       4.597777E-01       2.397084E-01       1.069150E-01      -2.925901E-01
  133.00   180.00       4.575579E-01       2.434648E-01       1.048182E-01      -2.833723E-01
  134.00   180.00       4.509720E-01       2.460401E-01       9.814950E-02      -2.757171E-01
  135.00   180.00       4.406089E-01       2.465474E-01       8.770645E-02      -2.704742E-01
  136.00   180.00       4.272722E-01       2.443127E-01       7.444253E-02      -2.682113E-01
  137.00   180.00       4.118678E-01       2.389194E-01       5.937856E-02      -2.691959E-01
  138.00   180.00       3.953889E-01       2.302582E-01       4.352269E-02      -2.734076E-01
  139.00   180.00       3.787371E-01       2.184522E-01       2.778950E-02      -2.805660E-01
  140.00   180.00       3.627269E-01       2.038752E-01       1.294741E-02      -2.901796E-01
  141.00   180.00       3.480202E-01       1.870205E-01      -4.261504E-04      -3.016121E-01
  142.00   180.00       3.350867E-01       1.685688E-01      -1.195880E-02      -3.141318E-01
  143.00   180.00       3.242021E-01       1.492318E-01      -2.148883E-02      -3.269832E-01
  144.00   180.00       3.154489E-01       1.297262E-01      -2.905024E-02      -3.394389E-01
  145.00   180.00       3.087342E-01       1.107240E-01      -3.484635E-02      -3.508463E-01
  146.00   180.00       3.038183E-01       9.281384E-02      -3.921497E-02      -3.606611E-01
  147.00   180.00       3.003496E-01       7.647261E-02      -4.258889E-02      -3.684704E-01
  148.00   180.00       2.979055E-01       6.206849E-02      -4.545535E-02      -3.740002E-01
  149.00   180.00       2.960211E-01       4.977168E-02      -4.831829E-02      -3.771222E-01
  150.00   180.00       2.942346E-01       3.970243E-02      -5.166388E-02      -3.778338E-01
  151.00   180.00       2.921099E-01       3.183286E-02      -5.593285E-02      -3.762494E-01
  152.00   180.00       2.892617E-01       2.603713E-02      -6.149940E-02      -3.725769E-01
  153.00   180.00       2.853729E-01       2.211212E-02      -6.865722E-02      -3.670956E-01
  154.00   180.00       2.802035E-01       1.979949E-02      -7.761213E-02      -3.601319E-01
  155.00   180.00       2.735955E-01       1.880745E-02      -8.848065E-02      -3.520375E-01
  156.00   180.00       2.654709E-01       1.883088E-02      -1.012934E-01      -3.431687E-01
  157.00   180.00       2.558267E-01       1.956875E-02      -1.160027E-01      -3.338696E-01
  158.00   180.00       2.447262E-01       2.073854E-02      -1.324918E-01      -3.244583E-01
  159.00   180.00       2.322924E-01       2.209717E-02      -1.505908E-01      -3.152179E-01
  160.00   180.00       2.186689E-01       2.339458E-02      -1.700825E-01      -3.063880E-01
  161.00   180.00       2.040809E-01       2.448882E-02      -1.907031E-01      -2.981577E-01
  162.00   180.00       1.887344E-01       2.523904E-02      -2.121886E-01      -2.906740E-01
  163.00   180.00       1.728587E-01       2.555492E-02      -2.342555E-01      -2.840362E-01
  164.00   180.00       1.566862E-01       2.538572E-02      -2.566184E-01      -2.783005E-01
  165.00   180.00       1.404444E-01       2.471633E-02      -2.789974E-01      -2.734841E-01
  166.00   180.00       1.243506E-01       2.356248E-02      -3.011235E-01      -2.695709E-01
  167.00   180.00       1.086074E-01       2.196545E-02      -3.227440E-01      -2.665163E-01
  168.00   180.00       9.339962E-02       1.998671E-02      -3.436247E-01      -2.642533E-01
  169.00   180.00       7.889319E-02       1.770257E-02      -3.635524E-01      -2.626979E-01
  170.00   180.00       6.523397E-02       1.519933E-02      -3.823354E-01      -2.617544E-01
  171.00   180.00       5.254823E-02       1.256867E-02      -3.998045E-01      -2.613203E-01
  172.00   180.00       4.094338E-02       9.903784E-03      -4.158116E-01      -2.612907E-01
  173.00   180.00       3.050922E-02       7.295878E-03      -4.302293E-01      -2.615618E-01
  174.00   180.00       2.131955E-02       4.831371E-03      -4.429498E-01      -2.620348E-01
  175.00   180.00       1.343371E-02       2.589528E-03      -4.538835E-01      -2.626183E-01
  176.00   180.00       6.898330E-03       6.406171E-04      -4.629574E-01      -2.632308E-01
  177.00   180.00       1.748883E-03      -9.555354E-04      -4.701142E-01      -2.638027E-01
  178.00   180.00      -1.988934E-03      -2.150612E-03      -4.753107E-01      -2.642775E-01
  179.00   180.00      -4.298009E-03      -2.908570E-03      -4.785170E-01      -2.646130E-01
  180.00   180.00      -5.168917E-03      -3.206137E-03      -4.797157E-01      -2.647823E-01
    0.00   185.00      -7.188553E-01       1.944476E+00      -8.465028E-03       1.931875E-02
    1.00   185.00      -7.189094E-01       1.943770E+00      -8.592960E-03       1.940564E-02
    2.00   185.00      -7.188606E-01       1.941147E+00      -8.754179E-03       1.919041E-02
    3.00   185.00      -7.186968E-01       1.936615E+00      -8.947406E-03       1.867673E-02
    4.00   185.00      -7.183950E-01       1.930187E+00      -9.168571E-03       1.787235E-02
    5.00   185.00      -7.179224E-01       1.921884E+00      -9.410858E-03       1.678899E-02
    6.00   185.00      -7.172359E-01       1.911732E+00      -9.664795E-03       1.544223E-02
    7.00   185.00      -7.162829E-01       1.899765E+00      -9.918385E-03       1.385136E-02
    8.00   185.00      -7.150018E-01       1.886025E+00      -1.015726E-02       1.203931E-02
    9.00   185.00      -7.133224E-01       1.870557E+00      -1.036488E-02       1.003252E-02
   10.00   185.00      -7.111663E-01       1.853418E+00      -1.052272E-02       7.860926E-03
   11.00   185.00      -7.084478E-01       1.834669E+00      -1.061050E-02       5.557907E-03
   12.00   185.00      -7.050741E-01       1.814380E+00      -1.060647E-02       3.160352E-03
