Theta,Phi,Gain
112,281,-7.77
113,281,-8.03
114,281,-8.45
115,281,-9.10
116,281,-10.03
117,281,-11.24
118,281,-12.79
119,281,-14.63
120,281,-16.30
121,281,-16.85
122,281,-16.01
123,281,-14.62
124,281,-13.40
125,281,-12.58
126,281,-12.24
127,281,-12.35
128,281,-12.92
129,281,-14.01
130,281,-15.79
131,281,-18.31
132,281,-20.76
133,281,-20.96
134,281,-19.09
135,281,-17.08
136,281,-15.67
137,281,-15.00
138,281,-15.06
139,281,-15.69
140,281,-16.73
141,281,-18.11
142,281,-19.64
143,281,-20.65
144,281,-20.19
145,281,-18.79
146,281,-17.57
147,281,-16.96
148,281,-16.55
149,281,-15.49
150,281,-13.68
151,281,-11.84
152,281,-10.37
153,281,-9.26
154,281,-8.39
155,281,-7.71
156,281,-7.12
157,281,-6.51
158,281,-5.80
159,281,-5.00
160,281,-4.15
161,281,-3.30
162,281,-2.47
163,281,-1.74
164,281,-1.14
165,281,-0.68
166,281,-0.30
167,281,0.03
168,281,0.37
169,281,0.74
170,281,1.14
171,281,1.55
172,281,1.92
173,281,2.19
174,281,2.34
175,281,2.36
176,281,2.28
177,281,2.12
178,281,1.95
179,281,1.83
180,281,1.80
0,282,16.81
1,282,16.65
2,282,16.09
3,282,15.21
4,282,14.09
5,282,12.92
6,282,11.94
7,282,11.34
8,282,11.06
9,282,10.83
10,282,10.40
11,282,9.66
12,282,8.54
13,282,7.11
14,282,5.58
15,282,4.29
16,282,3.56
17,282,3.26
18,282,3.01
19,282,2.51
20,282,1.60
21,282,0.27
22,282,-1.36
23,282,-2.96
24,282,-3.85
25,282,-3.65
26,282,-2.66
27,282,-1.47
28,282,-0.40
29,282,0.43
30,282,0.97
31,282,1.21
32,282,1.08
33,282,0.60
34,282,-0.24
35,282,-1.37
36,282,-2.65
37,282,-3.79
38,282,-4.39
39,282,-4.35
40,282,-3.96
41,282,-3.53
42,282,-3.25
43,282,-3.17
44,282,-3.25
45,282,-3.46
46,282,-3.73
47,282,-4.01
48,282,-4.25
49,282,-4.41
50,282,-4.54
51,282,-4.64
52,282,-4.73
53,282,-4.85
54,282,-5.03
55,282,-5.30
56,282,-5.65
57,282,-6.09
58,282,-6.55
59,282,-6.93
60,282,-7.07
61,282,-6.79
62,282,-6.05
63,282,-5.04
64,282,-3.93
65,282,-2.90
66,282,-2.01
67,282,-1.30
68,282,-0.78
69,282,-0.43
70,282,-0.22
71,282,-0.16
72,282,-0.23
73,282,-0.42
74,282,-0.69
75,282,-1.00
76,282,-1.30
77,282,-1.53
78,282,-1.65
79,282,-1.63
80,282,-1.49
81,282,-1.25
82,282,-0.96
83,282,-0.65
84,282,-0.35
85,282,-0.09
86,282,0.11
87,282,0.25
88,282,0.35
89,282,0.40
90,282,0.41
91,282,0.39
92,282,0.34
93,282,0.24
94,282,0.11
95,282,-0.07
96,282,-0.28
97,282,-0.56
98,282,-0.89
99,282,-1.28
100,282,-1.75
101,282,-2.30
102,282,-2.91
103,282,-3.60
104,282,-4.34
105,282,-5.11
106,282,-5.83
107,282,-6.45
108,282,-6.94
109,282,-7.27
110,282,-7.46
111,282,-7.61
112,282,-7.77
113,282,-8.03
114,282,-8.45
115,282,-9.10
116,282,-10.03
117,282,-11.24
118,282,-12.79
119,282,-14.63
120,282,-16.30
121,282,-16.85
122,282,-16.01
123,282,-14.62
124,282,-13.40
125,282,-12.58
126,282,-12.24
127,282,-12.35
128,282,-12.92
129,282,-14.01
130,282,-15.79
131,282,-18.31
132,282,-20.76
133,282,-20.96
134,282,-19.09
135,282,-17.08
136,282,-15.67
137,282,-15.00
138,282,-15.06
139,282,-15.69
140,282,-16.73
141,282,-18.11
142,282,-19.64
143,282,-20.65
144,282,-20.19
145,282,-18.79
146,282,-17.57
147,282,-16.96
148,282,-16.55
149,282,-15.49
150,282,-13.68
151,282,-11.84
152,282,-10.37
153,282,-9.26
154,282,-8.39
155,282,-7.71
156,282,-7.12
157,282,-6.51
158,282,-5.80
159,282,-5.00
160,282,-4.15
161,282,-3.30
162,282,-2.47
163,282,-1.74
164,282,-1.14
165,282,-0.68
166,282,-0.30
167,282,0.03
168,282,0.37
169,282,0.74
170,282,1.14
171,282,1.55
172,282,1.92
173,282,2.19
174,282,2.34
175,282,2.36
176,282,2.28
177,282,2.12
178,282,1.95
179,282,1.83
180,282,1.80
0,283,16.81
1,283,16.65
2,283,16.09
3,283,15.21
4,283,14.09
5,283,12.92
6,283,11.94
7,283,11.34
8,283,11.06
9,283,10.83
10,283,10.40
11,283,9.66
12,283,8.54
13,283,7.11
14,283,5.58
15,283,4.29
16,283,3.56
17,283,3.26
18,283,3.01
19,283,2.51
20,283,1.60
21,283,0.27
22,283,-1.36
23,283,-2.96
24,283,-3.85
25,283,-3.65
26,283,-2.66
27,283,-1.47
28,283,-0.40
29,283,0.43
30,283,0.97
31,283,1.21
32,283,1.08
33,283,0.60
34,283,-0.24
35,283,-1.37
36,283,-2.65
37,283,-3.79
38,283,-4.39
39,283,-4.35
40,283,-3.96
41,283,-3.53
42,283,-3.25
43,283,-3.17
44,283,-3.25
45,283,-3.46
46,283,-3.73
47,283,-4.01
48,283,-4.25
49,283,-4.41
50,283,-4.54
51,283,-4.64
52,283,-4.73
53,283,-4.85
54,283,-5.03
55,283,-5.30
56,283,-5.65
57,283,-6.09
58,283,-6.55
59,283,-6.93
60,283,-7.07
61,283,-6.79
62,283,-6.05
63,283,-5.04
64,283,-3.93
65,283,-2.90
66,283,-2.01
67,283,-1.30
68,283,-0.78
69,283,-0.43
70,283,-0.22
71,283,-0.16
72,283,-0.23
73,283,-0.42
74,283,-0.69
75,283,-1.00
76,283,-1.30
77,283,-1.53
78,283,-1.65
79,283,-1.63
80,283,-1.49
81,283,-1.25
82,283,-0.96
83,283,-0.65
84,283,-0.35
85,283,-0.09
86,283,0.11
87,283,0.25
88,283,0.35
89,283,0.40
90,283,0.41
91,283,0.39
92,283,0.34
93,283,0.24
94,283,0.11
95,283,-0.07
96,283,-0.28
97,283,-0.56
98,283,-0.89
99,283,-1.28
100,283,-1.75
101,283,-2.30
102,283,-2.91
103,283,-3.60
104,283,-4.34
105,283,-5.11
106,283,-5.83
107,283,-6.45
108,283,-6.94
109,283,-7.27
110,283,-7.46
111,283,-7.61
112,283,-7.77
113,283,-8.03
114,283,-8.45
115,283,-9.10
116,283,-10.03
117,283,-11.24
118,283,-12.79
119,283,-14.63
120,283,-16.30
121,283,-16.85
122,283,-16.01
123,283,-14.62
124,283,-13.40
125,283,-12.58
126,283,-12.24
127,283,-12.35
128,283,-12.92
129,283,-14.01
130,283,-15.79
131,283,-18.31
132,283,-20.76
133,283,-20.96
134,283,-19.09
135,283,-17.08
136,283,-15.67
137,283,-15.00
138,283,-15.06
139,283,-15.69
140,283,-16.73
141,283,-18.11
142,283,-19.64
143,283,-20.65
144,283,-20.19
145,283,-18.79
146,283,-17.57
147,283,-16.96
148,283,-16.55
149,283,-15.49
150,283,-13.68
151,283,-11.84
152,283,-10.37
153,283,-9.26
154,283,-8.39
155,283,-7.71
156,283,-7.12
157,283,-6.51
158,283,-5.80
159,283,-5.00
160,283,-4.15
161,283,-3.30
162,283,-2.47
163,283,-1.74
164,283,-1.14
165,283,-0.68
166,283,-0.30
167,283,0.03
168,283,0.37
169,283,0.74
170,283,1.14
171,283,1.55
172,283,1.92
173,283,2.19
174,283,2.34
175,283,2.36
176,283,2.28
177,283,2.12
178,283,1.95
179,283,1.83
180,283,1.80
0,284,16.81
1,284,16.65
2,284,16.09
3,284,15.21
4,284,14.09
5,284,12.92
6,284,11.94
7,284,11.34
8,284,11.06
9,284,10.83
10,284,10.40
11,284,9.66
12,284,8.54
13,284,7.11
14,284,5.58
15,284,4.29
16,284,3.56
17,284,3.26
18,284,3.01
19,284,2.51
20,284,1.60
21,284,0.27
22,284,-1.36
23,284,-2.96
24,284,-3.85
25,284,-3.65
26,284,-2.66
27,284,-1.47
28,284,-0.40
29,284,0.43
30,284,0.97
31,284,1.21
32,284,1.08
33,284,0.60
34,284,-0.24
35,284,-1.37
36,284,-2.65
37,284,-3.79
38,284,-4.39
39,284,-4.35
40,284,-3.96
41,284,-3.53
42,284,-3.25
43,284,-3.17
44,284,-3.25
45,284,-3.46
46,284,-3.73
47,284,-4.01
48,284,-4.25
49,284,-4.41
50,284,-4.54
51,284,-4.64
52,284,-4.73
53,284,-4.85
54,284,-5.03
55,284,-5.30
56,284,-5.65
57,284,-6.09
58,284,-6.55
59,284,-6.93
60,284,-7.07
61,284,-6.79
62,284,-6.05
63,284,-5.04
64,284,-3.93
65,284,-2.90
66,284,-2.01
67,284,-1.30
68,284,-0.78
69,284,-0.43
70,284,-0.22
71,284,-0.16
72,284,-0.23
73,284,-0.42
74,284,-0.69
75,284,-1.00
76,284,-1.30
77,284,-1.53
78,284,-1.65
79,284,-1.63
80,284,-1.49
81,284,-1.25
82,284,-0.96
83,284,-0.65
84,284,-0.35
85,284,-0.09
86,284,0.11
87,284,0.25
88,284,0.35
89,284,0.40
90,284,0.41
91,284,0.39
92,284,0.34
93,284,0.24
94,284,0.11
95,284,-0.07
96,284,-0.28
97,284,-0.56
98,284,-0.89
99,284,-1.28
100,284,-1.75
101,284,-2.30
102,284,-2.91
103,284,-3.60
104,284,-4.34
105,284,-5.11
106,284,-5.83
107,284,-6.45
108,284,-6.94
109,284,-7.27
110,284,-7.46
111,284,-7.61
112,284,-7.77
113,284,-8.03
114,284,-8.45
115,284,-9.10
116,284,-10.03
117,284,-11.24
118,284,-12.79
119,284,-14.63
120,284,-16.30
121,284,-16.85
122,284,-16.01
123,284,-14.62
124,284,-13.40
125,284,-12.58
126,284,-12.24
127,284,-12.35
128,284,-12.92
129,284,-14.01
130,284,-15.79
131,284,-18.31
132,284,-20.76
133,284,-20.96
134,284,-19.09
135,284,-17.08
136,284,-15.67
137,284,-15.00
138,284,-15.06
139,284,-15.69
140,284,-16.73
141,284,-18.11
142,284,-19.64
143,284,-20.65
144,284,-20.19
145,284,-18.79
146,284,-17.57
147,284,-16.96
148,284,-16.55
149,284,-15.49
150,284,-13.68
151,284,-11.84
152,284,-10.37
153,284,-9.26
154,284,-8.39
155,284,-7.71
156,284,-7.12
157,284,-6.51
158,284,-5.80
159,284,-5.00
160,284,-4.15
161,284,-3.30
162,284,-2.47
163,284,-1.74
164,284,-1.14
165,284,-0.68
166,284,-0.30
167,284,0.03
168,284,0.37
169,284,0.74
170,284,1.14
171,284,1.55
172,284,1.92
173,284,2.19
174,284,2.34
175,284,2.36
176,284,2.28
177,284,2.12
178,284,1.95
179,284,1.83
180,284,1.80
0,285,16.81
1,285,16.65
2,285,16.09
3,285,15.21
4,285,14.09
5,285,12.92
6,285,11.94
7,285,11.34
8,285,11.06
9,285,10.83
10,285,10.40
11,285,9.66
12,285,8.54
13,285,7.11
14,285,5.58
15,285,4.29
16,285,3.56
17,285,3.26
18,285,3.01
19,285,2.51
20,285,1.60
21,285,0.27
22,285,-1.36
23,285,-2.96
24,285,-3.85
25,285,-3.65
26,285,-2.66
27,285,-1.47
28,285,-0.40
29,285,0.43
30,285,0.97
31,285,1.21
32,285,1.08
33,285,0.60
34,285,-0.24
35,285,-1.37
36,285,-2.65
37,285,-3.79
38,285,-4.39
39,285,-4.35
40,285,-3.96
41,285,-3.53
42,285,-3.25
43,285,-3.17
44,285,-3.25
45,285,-3.46
46,285,-3.73
47,285,-4.01
48,285,-4.25
49,285,-4.41
50,285,-4.54
51,285,-4.64
52,285,-4.73
53,285,-4.85
54,285,-5.03
55,285,-5.30
56,285,-5.65
57,285,-6.09
58,285,-6.55
59,285,-6.93
60,285,-7.07
61,285,-6.79
62,285,-6.05
63,285,-5.04
64,285,-3.93
65,285,-2.90
66,285,-2.01
67,285,-1.30
68,285,-0.78
69,285,-0.43
70,285,-0.22
71,285,-0.16
72,285,-0.23
73,285,-0.42
74,285,-0.69
75,285,-1.00
76,285,-1.30
77,285,-1.53
78,285,-1.65
79,285,-1.63
80,285,-1.49
81,285,-1.25
82,285,-0.96
83,285,-0.65
84,285,-0.35
85,285,-0.09
86,285,0.11
87,285,0.25
88,285,0.35
89,285,0.40
90,285,0.41
91,285,0.39
92,285,0.34
93,285,0.24
94,285,0.11
95,285,-0.07
96,285,-0.28
97,285,-0.56
98,285,-0.89
99,285,-1.28
100,285,-1.75
101,285,-2.30
102,285,-2.91
103,285,-3.60
104,285,-4.34
105,285,-5.11
106,285,-5.83
107,285,-6.45
108,285,-6.94
109,285,-7.27
110,285,-7.46
111,285,-7.61
112,285,-7.77
113,285,-8.03
114,285,-8.45
115,285,-9.10
116,285,-10.03
117,285,-11.24
118,285,-12.79
119,285,-14.63
120,285,-16.30
121,285,-16.85
122,285,-16.01
123,285,-14.62
124,285,-13.40
125,285,-12.58
126,285,-12.24
127,285,-12.35
128,285,-12.92
129,285,-14.01
130,285,-15.79
131,285,-18.31
132,285,-20.76
133,285,-20.96
134,285,-19.09
135,285,-17.08
136,285,-15.67
137,285,-15.00
138,285,-15.06
139,285,-15.69
140,285,-16.73
141,285,-18.11
142,285,-19.64
143,285,-20.65
144,285,-20.19
145,285,-18.79
146,285,-17.57
147,285,-16.96
148,285,-16.55
149,285,-15.49
150,285,-13.68
151,285,-11.84
152,285,-10.37
153,285,-9.26
154,285,-8.39
155,285,-7.71
156,285,-7.12
157,285,-6.51
158,285,-5.80
159,285,-5.00
160,285,-4.15
161,285,-3.30
162,285,-2.47
163,285,-1.74
164,285,-1.14
165,285,-0.68
166,285,-0.30
167,285,0.03
168,285,0.37
169,285,0.74
170,285,1.14
171,285,1.55
172,285,1.92
173,285,2.19
174,285,2.34
175,285,2.36
176,285,2.28
177,285,2.12
178,285,1.95
179,285,1.83
180,285,1.80
0,286,16.81
1,286,16.65
2,286,16.09
3,286,15.21
4,286,14.09
5,286,12.92
6,286,11.94
7,286,11.34
8,286,11.06
9,286,10.83
10,286,10.40
11,286,9.66
12,286,8.54
13,286,7.11
14,286,5.58
15,286,4.29
16,286,3.56
17,286,3.26
18,286,3.01
19,286,2.51
20,286,1.60
21,286,0.27
22,286,-1.36
23,286,-2.96
24,286,-3.85
25,286,-3.65
26,286,-2.66
27,286,-1.47
28,286,-0.40
29,286,0.43
30,286,0.97
31,286,1.21
32,286,1.08
33,286,0.60
34,286,-0.24
35,286,-1.37
36,286,-2.65
37,286,-3.79
38,286,-4.39
39,286,-4.35
40,286,-3.96
41,286,-3.53
42,286,-3.25
43,286,-3.17
44,286,-3.25
45,286,-3.46
46,286,-3.73
47,286,-4.01
48,286,-4.25
49,286,-4.41
50,286,-4.54
51,286,-4.64
52,286,-4.73
53,286,-4.85
54,286,-5.03
55,286,-5.30
56,286,-5.65
57,286,-6.09
58,286,-6.55
59,286,-6.93
60,286,-7.07
61,286,-6.79
62,286,-6.05
63,286,-5.04
64,286,-3.93
65,286,-2.90
66,286,-2.01
67,286,-1.30
68,286,-0.78
69,286,-0.43
70,286,-0.22
71,286,-0.16
72,286,-0.23
73,286,-0.42
74,286,-0.69
75,286,-1.00
76,286,-1.30
77,286,-1.53
78,286,-1.65
79,286,-1.63
80,286,-1.49
81,286,-1.25
82,286,-0.96
83,286,-0.65
84,286,-0.35
85,286,-0.09
86,286,0.11
87,286,0.25
88,286,0.35
89,286,0.40
90,286,0.41
91,286,0.39
92,286,0.34
93,286,0.24
94,286,0.11
95,286,-0.07
96,286,-0.28
97,286,-0.56
98,286,-0.89
99,286,-1.28
100,286,-1.75
101,286,-2.30
102,286,-2.91
103,286,-3.60
104,286,-4.34
105,286,-5.11
106,286,-5.83
107,286,-6.45
108,286,-6.94
109,286,-7.27
110,286,-7.46
111,286,-7.61
112,286,-7.77
113,286,-8.03
114,286,-8.45
115,286,-9.10
116,286,-10.03
117,286,-11.24
118,286,-12.79
119,286,-14.63
120,286,-16.30
121,286,-16.85
122,286,-16.01
123,286,-14.62
124,286,-13.40
125,286,-12.58
126,286,-12.24
127,286,-12.35
128,286,-12.92
129,286,-14.01
130,286,-15.79
131,286,-18.31
132,286,-20.76
133,286,-20.96
134,286,-19.09
135,286,-17.08
136,286,-15.67
137,286,-15.00
138,286,-15.06
139,286,-15.69
140,286,-16.73
141,286,-18.11
142,286,-19.64
143,286,-20.65
144,286,-20.19
145,286,-18.79
146,286,-17.57
147,286,-16.96
148,286,-16.55
149,286,-15.49
150,286,-13.68
151,286,-11.84
152,286,-10.37
153,286,-9.26
154,286,-8.39
155,286,-7.71
156,286,-7.12
157,286,-6.51
158,286,-5.80
159,286,-5.00
160,286,-4.15
161,286,-3.30
162,286,-2.47
163,286,-1.74
164,286,-1.14
165,286,-0.68
166,286,-0.30
167,286,0.03
168,286,0.37
169,286,0.74
170,286,1.14
171,286,1.55
172,286,1.92
173,286,2.19
174,286,2.34
175,286,2.36
176,286,2.28
177,286,2.12
178,286,1.95
179,286,1.83
180,286,1.80
0,287,16.81
1,287,16.65
2,287,16.09
3,287,15.21
4,287,14.09
5,287,12.92
6,287,11.94
7,287,11.34
8,287,11.06
9,287,10.83
10,287,10.40
11,287,9.66
12,287,8.54
13,287,7.11
14,287,5.58
15,287,4.29
16,287,3.56
17,287,3.26
18,287,3.01
19,287,2.51
20,287,1.60
21,287,0.27
22,287,-1.36
23,287,-2.96
24,287,-3.85
25,287,-3.65
26,287,-2.66
27,287,-1.47
28,287,-0.40
29,287,0.43
30,287,0.97
31,287,1.21
32,287,1.08
33,287,0.60
34,287,-0.24
35,287,-1.37
36,287,-2.65
37,287,-3.79
38,287,-4.39
39,287,-4.35
40,287,-3.96
41,287,-3.53
42,287,-3.25
43,287,-3.17
44,287,-3.25
45,287,-3.46
46,287,-3.73
47,287,-4.01
48,287,-4.25
49,287,-4.41
50,287,-4.54
51,287,-4.64
52,287,-4.73
53,287,-4.85
54,287,-5.03
55,287,-5.30
56,287,-5.65
57,287,-6.09
58,287,-6.55
59,287,-6.93
60,287,-7.07
61,287,-6.79
62,287,-6.05
63,287,-5.04
64,287,-3.93
65,287,-2.90
66,287,-2.01
67,287,-1.30
68,287,-0.78
69,287,-0.43
70,287,-0.22
71,287,-0.16
72,287,-0.23
73,287,-0.42
74,287,-0.69
75,287,-1.00
76,287,-1.30
77,287,-1.53
78,287,-1.65
79,287,-1.63
80,287,-1.49
81,287,-1.25
82,287,-0.96
83,287,-0.65
84,287,-0.35
85,287,-0.09
86,287,0.11
87,287,0.25
88,287,0.35
89,287,0.40
90,287,0.41
91,287,0.39
92,287,0.34
93,287,0.24
94,287,0.11
95,287,-0.07
96,287,-0.28
97,287,-0.56
98,287,-0.89
99,287,-1.28
100,287,-1.75
101,287,-2.30
102,287,-2.91
103,287,-3.60
104,287,-4.34
105,287,-5.11
106,287,-5.83
107,287,-6.45
108,287,-6.94
109,287,-7.27
110,287,-7.46
111,287,-7.61
112,287,-7.77
113,287,-8.03
114,287,-8.45
115,287,-9.10
116,287,-10.03
117,287,-11.24
118,287,-12.79
119,287,-14.63
120,287,-16.30
121,287,-16.85
122,287,-16.01
123,287,-14.62
124,287,-13.40
125,287,-12.58
126,287,-12.24
127,287,-12.35
128,287,-12.92
129,287,-14.01
130,287,-15.79
131,287,-18.31
132,287,-20.76
133,287,-20.96
134,287,-19.09
135,287,-17.08
136,287,-15.67
137,287,-15.00
138,287,-15.06
139,287,-15.69
140,287,-16.73
141,287,-18.11
142,287,-19.64
143,287,-20.65
144,287,-20.19
145,287,-18.79
146,287,-17.57
147,287,-16.96
148,287,-16.55
149,287,-15.49
150,287,-13.68
151,287,-11.84
152,287,-10.37
153,287,-9.26
154,287,-8.39
155,287,-7.71
156,287,-7.12
157,287,-6.51
158,287,-5.80
159,287,-5.00
160,287,-4.15
161,287,-3.30
162,287,-2.47
163,287,-1.74
164,287,-1.14
165,287,-0.68
166,287,-0.30
167,287,0.03
168,287,0.37
169,287,0.74
170,287,1.14
171,287,1.55
172,287,1.92
173,287,2.19
174,287,2.34
175,287,2.36
176,287,2.28
177,287,2.12
178,287,1.95
179,287,1.83
180,287,1.80
0,288,16.81
1,288,16.65
2,288,16.09
3,288,15.21
4,288,14.09
5,288,12.92
6,288,11.94
7,288,11.34
8,288,11.06
9,288,10.83
10,288,10.40
11,288,9.66
12,288,8.54
13,288,7.11
14,288,5.58
15,288,4.29
16,288,3.56
17,288,3.26
18,288,3.01
19,288,2.51
20,288,1.60
21,288,0.27
22,288,-1.36
23,288,-2.96
24,288,-3.85
25,288,-3.65
26,288,-2.66
27,288,-1.47
28,288,-0.40
29,288,0.43
30,288,0.97
31,288,1.21
32,288,1.08
33,288,0.60
34,288,-0.24
35,288,-1.37
36,288,-2.65
37,288,-3.79
38,288,-4.39
39,288,-4.35
40,288,-3.96
41,288,-3.53
42,288,-3.25
43,288,-3.17
44,288,-3.25
45,288,-3.46
46,288,-3.73
47,288,-4.01
48,288,-4.25
49,288,-4.41
50,288,-4.54
51,288,-4.64
52,288,-4.73
53,288,-4.85
54,288,-5.03
55,288,-5.30
56,288,-5.65
57,288,-6.09
58,288,-6.55
59,288,-6.93
60,288,-7.07
61,288,-6.79
62,288,-6.05
63,288,-5.04
64,288,-3.93
65,288,-2.90
66,288,-2.01
67,288,-1.30
68,288,-0.78
69,288,-0.43
70,288,-0.22
71,288,-0.16
72,288,-0.23
73,288,-0.42
74,288,-0.69
75,288,-1.00
76,288,-1.30
77,288,-1.53
78,288,-1.65
79,288,-1.63
80,288,-1.49
81,288,-1.25
82,288,-0.96
83,288,-0.65
84,288,-0.35
85,288,-0.09
86,288,0.11
87,288,0.25
88,288,0.35
89,288,0.40
90,288,0.41
91,288,0.39
92,288,0.34
93,288,0.24
94,288,0.11
95,288,-0.07
96,288,-0.28
97,288,-0.56
98,288,-0.89
99,288,-1.28
100,288,-1.75
101,288,-2.30
102,288,-2.91
103,288,-3.60
104,288,-4.34
105,288,-5.11
106,288,-5.83
107,288,-6.45
108,288,-6.94
109,288,-7.27
110,288,-7.46
111,288,-7.61
112,288,-7.77
113,288,-8.03
114,288,-8.45
115,288,-9.10
116,288,-10.03
117,288,-11.24
118,288,-12.79
119,288,-14.63
120,288,-16.30
121,288,-16.85
122,288,-16.01
123,288,-14.62
124,288,-13.40
125,288,-12.58
126,288,-12.24
127,288,-12.35
128,288,-12.92
129,288,-14.01
130,288,-15.79
131,288,-18.31
132,288,-20.76
133,288,-20.96
134,288,-19.09
135,288,-17.08
136,288,-15.67
137,288,-15.00
138,288,-15.06
139,288,-15.69
140,288,-16.73
141,288,-18.11
142,288,-19.64
143,288,-20.65
144,288,-20.19
145,288,-18.79
146,288,-17.57
147,288,-16.96
148,288,-16.55
149,288,-15.49
150,288,-13.68
151,288,-11.84
152,288,-10.37
153,288,-9.26
154,288,-8.39
155,288,-7.71
156,288,-7.12
157,288,-6.51
158,288,-5.80
159,288,-5.00
160,288,-4.15
161,288,-3.30
162,288,-2.47
163,288,-1.74
164,288,-1.14
165,288,-0.68
166,288,-0.30
167,288,0.03
168,288,0.37
169,288,0.74
170,288,1.14
171,288,1.55
172,288,1.92
173,288,2.19
174,288,2.34
175,288,2.36
176,288,2.28
177,288,2.12
178,288,1.95
179,288,1.83
180,288,1.80
0,289,16.81
1,289,16.65
2,289,16.09
3,289,15.21
4,289,14.09
5,289,12.92
6,289,11.94
7,289,11.34
8,289,11.06
9,289,10.83
10,289,10.40
11,289,9.66
12,289,8.54
13,289,7.11
14,289,5.58
15,289,4.29
16,289,3.56
17,289,3.26
18,289,3.01
19,289,2.51
20,289,1.60
21,289,0.27
22,289,-1.36
23,289,-2.96
24,289,-3.85
25,289,-3.65
26,289,-2.66
27,289,-1.47
28,289,-0.40
29,289,0.43
30,289,0.97
31,289,1.21
32,289,1.08
33,289,0.60
34,289,-0.24
35,289,-1.37
36,289,-2.65
37,289,-3.79
38,289,-4.39
39,289,-4.35
40,289,-3.96
41,289,-3.53
42,289,-3.25
43,289,-3.17
44,289,-3.25
45,289,-3.46
46,289,-3.73
47,289,-4.01
48,289,-4.25
49,289,-4.41
50,289,-4.54
51,289,-4.64
52,289,-4.73
53,289,-4.85
54,289,-5.03
55,289,-5.30
56,289,-5.65
57,289,-6.09
58,289,-6.55
59,289,-6.93
60,289,-7.07
61,289,-6.79
62,289,-6.05
63,289,-5.04
64,289,-3.93
65,289,-2.90
66,289,-2.01
67,289,-1.30
68,289,-0.78
69,289,-0.43
70,289,-0.22
71,289,-0.16
72,289,-0.23
73,289,-0.42
74,289,-0.69
75,289,-1.00
76,289,-1.30
77,289,-1.53
78,289,-1.65
79,289,-1.63
80,289,-1.49
81,289,-1.25
82,289,-0.96
83,289,-0.65
84,289,-0.35
85,289,-0.09
86,289,0.11
87,289,0.25
88,289,0.35
89,289,0.40
90,289,0.41
91,289,0.39
92,289,0.34
93,289,0.24
94,289,0.11
95,289,-0.07
96,289,-0.28
97,289,-0.56
98,289,-0.89
99,289,-1.28
100,289,-1.75
101,289,-2.30
102,289,-2.91
103,289,-3.60
104,289,-4.34
105,289,-5.11
106,289,-5.83
107,289,-6.45
108,289,-6.94
109,289,-7.27
110,289,-7.46
111,289,-7.61
112,289,-7.77
113,289,-8.03
114,289,-8.45
115,289,-9.10
116,289,-10.03
117,289,-11.24
118,289,-12.79
119,289,-14.63
120,289,-16.30
121,289,-16.85
122,289,-16.01
123,289,-14.62
124,289,-13.40
125,289,-12.58
126,289,-12.24
127,289,-12.35
128,289,-12.92
129,289,-14.01
130,289,-15.79
131,289,-18.31
132,289,-20.76
133,289,-20.96
134,289,-19.09
135,289,-17.08
136,289,-15.67
137,289,-15.00
138,289,-15.06
139,289,-15.69
140,289,-16.73
141,289,-18.11
142,289,-19.64
143,289,-20.65
144,289,-20.19
145,289,-18.79
146,289,-17.57
147,289,-16.96
148,289,-16.55
149,289,-15.49
150,289,-13.68
151,289,-11.84
152,289,-10.37
153,289,-9.26
154,289,-8.39
155,289,-7.71
156,289,-7.12
157,289,-6.51
158,289,-5.80
159,289,-5.00
160,289,-4.15
161,289,-3.30
162,289,-2.47
163,289,-1.74
164,289,-1.14
165,289,-0.68
166,289,-0.30
167,289,0.03
168,289,0.37
169,289,0.74
170,289,1.14
171,289,1.55
172,289,1.92
173,289,2.19
174,289,2.34
175,289,2.36
176,289,2.28
177,289,2.12
178,289,1.95
179,289,1.83
180,289,1.80
0,290,16.81
1,290,16.65
2,290,16.09
3,290,15.21
4,290,14.09
5,290,12.92
6,290,11.94
